Id,y
10397,-23.436
10398,331.206
10399,-156.025
10400,0.948
10401,17.232
10402,143.239
10403,53.226
10404,41.013
10405,-129.393
10406,430.917
10407,-427.91
10408,49.114
10409,-221.648
10410,-313.76
10411,115.245
10412,96.101
10413,-399.916
10414,-8.411
10415,733.184
10416,-332.427
10417,83.676
10418,339.793
10419,-35.116
10420,38.204
10421,-606.198
10422,194.273
10423,155.032
10424,-111.256
10425,-63.339
10426,403.936
10427,690.919
10428,75.781
10429,-340.315
10430,-195.762
10431,40.445
10432,-137.654
10433,-95.675
10434,290.844
10435,568.465
10436,351.219
10437,194.715
10438,-312.151
10439,-518.311
10440,-80.752
10441,-109.911
10442,491.411
10443,371.485
10444,343.857
10445,114.608
10446,-315.204
10447,83.104
10448,-82.599
10449,-182.219
10450,-294.917
10451,-294.211
10452,611.547
10453,-34.756
10454,-115.042
10455,263.279
10456,346.057
10457,194.612
10458,257.356
10459,-303.208
10460,-173.196
10461,-88.54
10462,137.602
10463,337.049
10464,155.725
10465,-250.291
10466,148.063
10467,333.682
10468,-260.336
10469,340.308
10470,224.685
10471,-607.28
10472,-54.86
10473,-685.091
10474,268.258
10475,108.797
10476,-233.168
10477,115.891
10478,75.289
10479,312.587
10480,78.426
10481,-509.631
10482,142.153
10483,-567.61
10484,99.198
10485,181.766
10486,-27.407
10487,-646.821
10488,-261.633
10489,-398.877
10490,-259.411
10491,-252.057
10492,-25.648
10493,-479.358
10494,109.911
10495,161.943
10496,-436.807
10497,-66.012
10498,-73.605
10499,51.003
10500,7.61
10501,-38.39
10502,493.596
10503,-303.449
10504,285.363
10505,236.931
10506,-112.903
10507,-104.916
10508,70.111
10509,-334.402
10510,-526.152
10511,26.695
10512,16.625
10513,-282.624
10514,-156.764
10515,-368.704
10516,87.267
10517,9.622
10518,159.339
10519,737.835
10520,-63.526
10521,253.392
10522,-195.479
10523,-233.604
10524,672.043
10525,161.026
10526,-86.924
10527,767.45
10528,300.143
10529,-264.633
10530,506.807
10531,413.733
10532,-227.956
10533,270.722
10534,166.272
10535,467.836
10536,691.014
10537,-235.196
10538,-204.495
10539,235.565
10540,481.508
10541,-404.286
10542,499.635
10543,-280.424
10544,349.635
10545,56.279
10546,377.784
10547,58.239
10548,424.3
10549,85.8
10550,-252.993
10551,172.868
10552,-190.107
10553,306.964
10554,-179.118
10555,-155.776
10556,-208.753
10557,-257.426
10558,-187.887
10559,178.96
10560,769.299
10561,131.454
10562,-86.336
10563,-440.79
10564,522.206
10565,74.26
10566,-273.345
10567,23.885
10568,-140.886
10569,337.442
10570,63.425
10571,-78.121
10572,-209.416
10573,-354.302
10574,261.55
10575,252.785
10576,415.333
10577,-341.411
10578,-101.543
10579,-82.98
10580,-146.192
10581,-400.957
10582,114.688
10583,-318.409
10584,-27.129
10585,253.392
10586,-15.162
10587,490.276
10588,67.161
10589,-583.654
10590,566.829
10591,-659.784
10592,-280.345
10593,-618.485
10594,-403.082
10595,52.581
10596,154.137
10597,-187.187
10598,45.064
10599,389.87
10600,497.494
10601,-172.605
10602,-199.488
10603,146.332
10604,-745.931
10605,-230.936
10606,-157.738
10607,170.556
10608,58.528
10609,21.778
10610,-33.845
10611,527.012
10612,370.36
10613,-83.709
10614,-297.867
10615,379.63
10616,-194.5
10617,-59.081
10618,-59.051
10619,-265.795
10620,-488.324
10621,-28.133
10622,-110.897
10623,642.52
10624,-25.105
10625,368.275
10626,274.799
10627,416.526
10628,110.573
10629,561.378
10630,497.144
10631,-201.61
10632,-370.052
10633,731.057
10634,-380.137
10635,-200.603
10636,272.086
10637,269.841
10638,-243.564
10639,-80.642
10640,-467.977
10641,384.103
10642,-158.515
10643,-321.143
10644,-72.307
10645,244.897
10646,-111.767
10647,-71.304
10648,-97.149
10649,387.993
10650,134.08
10651,-372.725
10652,-153.897
10653,376.056
10654,-45.067
10655,29.111
10656,-164.388
10657,291.38
10658,-389.643
10659,-145.454
10660,276.506
10661,-134.094
10662,82.948
10663,143.773
10664,230.854
10665,649.898
10666,188.1
10667,170.772
10668,-533.847
10669,-516.135
10670,-356.787
10671,480.904
10672,-54.536
10673,-272.661
10674,-89.164
10675,-97.4
10676,-264.298
10677,-558.852
10678,-18.223
10679,238.683
10680,-107.497
10681,-439.737
10682,-366.087
10683,540.474
10684,-335.919
10685,128.985
10686,-360.465
10687,-211.015
10688,115.704
10689,-723.633
10690,380.894
10691,24.301
10692,-145.388
10693,-157.283
10694,134.103
10695,215.957
10696,-310.206
10697,18.019
10698,-287.17
10699,-244.829
10700,-126.152
10701,-276.851
10702,-63.903
10703,-268.291
10704,80.991
10705,135.492
10706,265.862
10707,290.153
10708,72.858
10709,-88.645
10710,-562.524
10711,-257.969
10712,-88.328
10713,-608.905
10714,16.648
10715,-117.997
10716,244.488
10717,60.961
10718,640.85
10719,15.074
10720,135.006
10721,39.523
10722,86.446
10723,20.338
10724,217.442
10725,-8.575
10726,172.398
10727,-326.004
10728,347.581
10729,128.958
10730,-379.75
10731,-134.707
10732,153.569
10733,-72.123
10734,183.308
10735,-456.539
10736,152.275
10737,-20.658
10738,245.622
10739,776.401
10740,-320.143
10741,-479.32
10742,-69.754
10743,-372.01
10744,397.282
10745,94.973
10746,-545.87
10747,92.717
10748,456.623
10749,140.335
10750,-542.617
10751,33.256
10752,237.546
10753,-260.515
10754,-227.741
10755,-18.374
10756,357.232
10757,234.169
10758,309.049
10759,109.416
10760,297.046
10761,431.283
10762,-285.903
10763,-461.123
10764,458.841
10765,-35.132
10766,-138.967
10767,435.878
10768,-327.552
10769,-16.176
10770,32.687
10771,-143.11
10772,-82.912
10773,-26.396
10774,-295.907
10775,-300.945
10776,-157.037
10777,-444.105
10778,55.543
10779,136.096
10780,-59.934
10781,774.787
10782,-291.821
10783,449.655
10784,-231.201
10785,88.181
10786,511.682
10787,27.699
10788,69.719
10789,-684.03
10790,-181.166
10791,-592.286
10792,-326.372
10793,527.574
10794,-175.982
10795,555.327
10796,-40.062
10797,-242.91
10798,466.475
10799,209.727
10800,112.474
10801,655.96
10802,-253.673
10803,-143.14
10804,261.909
10805,-51.431
10806,-646.534
10807,-114.117
10808,126.149
10809,204.593
10810,-300.394
10811,-415.687
10812,6.449
10813,72.801
10814,160.661
10815,249.312
10816,-248.285
10817,7.831
10818,-466.384
10819,290.151
10820,-309.033
10821,528.692
10822,372.494
10823,-328.086
10824,-94.659
10825,55.569
10826,67.344
10827,-533.668
10828,-128.109
10829,-542.995
10830,54.635
10831,182.66
10832,-41.299
10833,652.813
10834,-336.966
10835,99.963
10836,811.79
10837,-346.252
10838,103.691
10839,487.736
10840,120.896
10841,-324.33
10842,-136.412
10843,-41.924
10844,282.703
10845,345.62
10846,124.698
10847,-206.113
10848,155.94
10849,-443.767
10850,-273.343
10851,195.95
10852,-30.69
10853,86.568
10854,-312.211
10855,41.005
10856,307.675
10857,532.906
10858,260.162
10859,362.006
10860,101.329
10861,38.441
10862,20.268
10863,117.44
10864,573.691
10865,-507.592
10866,-211.77
10867,-78.4
10868,-319.574
10869,-267.447
10870,-780.857
10871,50.23
10872,-298.549
10873,23.392
10874,-76.291
10875,-257.597
10876,171.564
10877,-121.601
10878,-451.374
10879,81.135
10880,-212.552
10881,-3.535
10882,-408.255
10883,-158.651
10884,238.398
10885,-133.036
10886,-266.084
10887,247.743
10888,347.967
10889,-511.315
10890,21.816
10891,-163.841
10892,-472.561
10893,-365.008
10894,272.437
10895,92.374
10896,491.808
10897,-200.036
10898,144.315
10899,-554.358
10900,-449.358
10901,565.015
10902,446.319
10903,309.697
10904,282.928
10905,176.198
10906,-315.142
10907,612.338
10908,274.252
10909,-19.436
10910,404.625
10911,47.266
10912,101.896
10913,98.148
10914,-231.353
10915,136.336
10916,-150.31
10917,461.2
10918,145.69
10919,-405.824
10920,-405.553
10921,213.674
10922,-204.804
10923,-118.571
10924,675.23
10925,145.162
10926,489.687
10927,-173.766
10928,89.692
10929,239.012
10930,-68.18
10931,93.667
10932,-196.553
10933,-711.753
10934,-104.15
10935,55.73
10936,74.24
10937,625.75
10938,234.987
10939,221.593
10940,61.932
10941,239.736
10942,-21.338
10943,180.165
10944,14.919
10945,-374.866
10946,-397.515
10947,114.667
10948,-269.616
10949,0.139
10950,-34.595
10951,72.734
10952,-188.806
10953,-365.534
10954,-67.596
10955,19.501
10956,212.783
10957,170.723
10958,48.756
10959,-239.447
10960,409.738
10961,399.868
10962,18.693
10963,165.767
10964,-124.389
10965,54.995
10966,640.432
10967,7.579
10968,-265.048
10969,1.693
10970,18.517
10971,-248.852
10972,106.862
10973,251.639
10974,133.838
10975,-358.267
10976,426.261
10977,71.978
10978,-322.088
10979,438.84
10980,-40.132
10981,283.804
10982,-487.906
10983,-86.933
10984,-470.85
10985,73.146
10986,-688.39
10987,392.479
10988,-328.631
10989,149.392
10990,321.793
10991,584.393
10992,206.757
10993,36.548
10994,-37.778
10995,-551.052
10996,-107.851
10997,-176.806
10998,-356.889
10999,418.415
11000,-26.133
11001,-213.91
11002,246.58
11003,-32.011
11004,-126.733
11005,26.914
11006,198.922
11007,-18.844
11008,-119.515
11009,-389.904
11010,-149.509
11011,-308.962
11012,-478.777
11013,-616.729
11014,-25.891
11015,-133.177
11016,-633.059
11017,-32.263
11018,28.796
11019,-290.001
11020,-168.025
11021,-173.841
11022,107.28
11023,278.329
11024,164.737
11025,596.786
11026,737.78
11027,-57.044
11028,-20.382
11029,193.111
11030,150.952
11031,-340.878
11032,207.557
11033,-27.675
11034,-146.952
11035,-121.881
11036,144.48
11037,333.21
11038,-452.513
11039,-208.537
11040,265.845
11041,-86.196
11042,-456.011
11043,-377.73
11044,277.557
11045,-98.288
11046,-258.677
11047,508.513
11048,-27.829
11049,-397.838
11050,27.294
11051,55.461
11052,86.524
11053,-417.718
11054,265.075
11055,126.495
11056,-731.234
11057,26.769
11058,15.172
11059,603.149
11060,-68.51
11061,-630.159
11062,391.44
11063,191.267
11064,-82.799
11065,874.28
11066,130.102
11067,24.825
11068,10.016
11069,407.554
11070,184.934
11071,699.401
11072,12.874
11073,-569.795
11074,-60.618
11075,-96.589
11076,19.661
11077,30.226
11078,-107.069
11079,-23.448
11080,-16.563
11081,18.767
11082,145.95
11083,-428.103
11084,-158.175
11085,-44.378
11086,-411.3
11087,218.421
11088,141.245
11089,316.635
11090,93.68
11091,154.164
11092,-132.92
11093,-293.874
11094,485.306
11095,-271.229
11096,373.383
11097,-359.67
11098,-459.992
11099,209.054
11100,46.74
11101,-767.897
11102,-153.969
11103,-66.683
11104,-15.944
11105,16.076
11106,157.039
11107,585.658
11108,-259.638
11109,264.486
11110,171.559
11111,182.066
11112,-336.883
11113,-403.239
11114,114.578
11115,161.836
11116,-628.045
11117,242.012
11118,362.863
11119,60.714
11120,-359.311
11121,-379.082
11122,237.838
11123,-293.418
11124,-397.451
11125,159.589
11126,365.037
11127,-720.613
11128,500.165
11129,-11.266
11130,-69.355
11131,250.866
11132,-169.307
11133,120.437
11134,-39.953
11135,-520.879
11136,-631.106
11137,-189.451
11138,73.571
11139,39.638
11140,-459.837
11141,4.029
11142,-197.449
11143,62.39
11144,-186.445
11145,-133.608
11146,305.023
11147,-46.022
11148,-42.281
11149,-174.613
11150,-221.817
11151,-177.583
11152,-1.646
11153,92.196
11154,380.637
11155,5.176
11156,-43.264
11157,138.569
11158,-644.237
11159,-264.053
11160,388.077
11161,-314.576
11162,68.596
11163,313.903
11164,-174.136
11165,75.245
11166,-48.3
11167,366.328
11168,-300.953
11169,52.295
11170,199.765
11171,-291.452
11172,-221.255
11173,-347.634
11174,-203.17
11175,-377.923
11176,-39.06
11177,-27.658
11178,-4.84
11179,387.693
11180,173.075
11181,932.27
11182,-79.759
11183,140.832
11184,39.684
11185,443.524
11186,342.36
11187,-137.858
11188,596.331
11189,207.647
11190,-628.744
11191,498.518
11192,-157.939
11193,351.108
11194,21.711
11195,-147.859
11196,204.572
11197,29.475
11198,121.434
11199,-565.62
11200,-229.611
11201,-46.804
11202,686.999
11203,-439.376
11204,-564.307
11205,-449.445
11206,-187.013
11207,63.714
11208,226.532
11209,-238.262
11210,8.032
11211,-360.689
11212,-123.993
11213,-388.865
11214,21.026
11215,-301.502
11216,215.877
11217,403.51
11218,435.698
11219,-107.101
11220,186.047
11221,347.569
11222,258.814
11223,-431.376
11224,-169.359
11225,106.387
11226,11.406
11227,362.596
11228,-602.207
11229,707.556
11230,202.175
11231,-50.337
11232,-170.329
11233,-33.311
11234,194.43
11235,-358.589
11236,-212.265
11237,-291.421
11238,295.558
11239,-278.973
11240,23.654
11241,-64.464
11242,-550.513
11243,541.343
11244,95.063
11245,14.598
11246,108.609
11247,-390.975
11248,358.666
11249,-656.737
11250,39.622
11251,-112.108
11252,-3.997
11253,-399.349
11254,-189.942
11255,25.705
11256,-514.342
11257,42.903
11258,-18.933
11259,-109.323
11260,-32.899
11261,-543.812
11262,402.371
11263,36.244
11264,228.304
11265,346.383
11266,-401.223
11267,54.057
11268,6.862
11269,-3.812
11270,-445.451
11271,162.088
11272,176.368
11273,-516.972
11274,189.993
11275,-164.457
11276,174.21
11277,-510.03
11278,174.785
11279,-352.746
11280,-145.461
11281,456.972
11282,-463.515
11283,-363.584
11284,-157.848
11285,-195.361
11286,152.041
11287,-197.092
11288,36.481
11289,993.225
11290,-387.029
11291,-6.617
11292,-272.069
11293,-138.6
11294,-105.039
11295,-21.53
11296,91.057
11297,-65.791
11298,164.473
11299,-17.998
11300,783.887
11301,-339.231
11302,-196.485
11303,357.218
11304,186.311
11305,138.094
11306,-11.632
11307,175.809
11308,-224.617
11309,68.856
11310,201.211
11311,257.871
11312,-432.871
11313,-894.0
11314,671.865
11315,-143.373
11316,622.239
11317,179.384
11318,553.774
11319,133.399
11320,-278.763
11321,-316.628
11322,503.416
11323,282.687
11324,-192.35
11325,-266.506
11326,28.442
11327,-502.811
11328,-284.897
11329,334.325
11330,131.856
11331,-163.069
11332,207.698
11333,84.538
11334,26.26
11335,-255.922
11336,51.283
11337,-102.05
11338,160.434
11339,285.393
11340,-58.841
11341,103.105
11342,-294.311
11343,376.907
11344,69.802
11345,866.0
11346,-39.373
11347,64.614
11348,-169.656
11349,-545.187
11350,-61.77
11351,-497.32
11352,462.291
11353,-153.269
11354,-206.007
11355,-139.68
11356,-86.316
11357,589.444
11358,213.392
11359,160.843
11360,189.143
11361,-353.623
11362,-195.461
11363,-130.97
11364,-411.898
11365,339.536
11366,278.708
11367,262.539
11368,-182.315
11369,312.593
11370,292.507
11371,-191.398
11372,97.199
11373,-323.062
11374,-641.634
11375,34.404
11376,332.615
11377,374.394
11378,79.741
11379,-175.665
11380,161.85
11381,247.71
11382,90.739
11383,406.92
11384,-128.293
11385,131.273
11386,729.309
11387,721.952
11388,-177.94
11389,709.523
11390,68.442
11391,-488.048
11392,152.746
11393,-239.25
11394,-147.281
11395,-45.208
11396,-222.124
11397,-332.615
11398,-119.367
11399,411.598
11400,165.383
11401,488.275
11402,224.145
11403,57.123
11404,264.665
11405,-126.751
11406,-376.206
11407,48.791
11408,420.198
11409,-415.56
11410,-45.073
11411,-169.486
11412,744.963
11413,-534.185
11414,-151.031
11415,577.936
11416,46.726
11417,311.554
11418,357.306
11419,265.413
11420,-253.597
11421,-473.881
11422,12.688
11423,-132.564
11424,72.474
11425,217.436
11426,-335.779
11427,-262.205
11428,95.517
11429,-209.182
11430,456.636
11431,308.431
11432,-28.854
11433,-358.518
11434,128.312
11435,145.625
11436,95.667
11437,268.284
11438,-466.924
11439,-314.321
11440,344.741
11441,220.708
11442,-578.476
11443,174.809
11444,399.941
11445,732.672
11446,667.303
11447,-63.097
11448,245.907
11449,21.73
11450,-248.653
11451,-197.041
11452,-282.046
11453,-81.152
11454,52.365
11455,-2.257
11456,-758.876
11457,213.491
11458,-169.271
11459,184.72
11460,256.564
11461,-63.249
11462,-272.718
11463,135.794
11464,455.781
11465,-129.356
11466,62.873
11467,-386.853
11468,267.228
11469,287.241
11470,-52.1
11471,76.407
11472,-138.162
11473,203.556
11474,15.489
11475,-5.968
11476,-31.644
11477,221.566
11478,-687.002
11479,483.784
11480,958.022
11481,191.596
11482,-58.59
11483,259.462
11484,-6.317
11485,-270.288
11486,-772.464
11487,-146.463
11488,-37.781
11489,331.552
11490,570.475
11491,-182.6
11492,-356.094
11493,84.143
11494,-115.727
11495,431.898
11496,-39.028
11497,28.163
11498,-54.064
11499,-259.966
11500,157.697
11501,-451.574
11502,482.557
11503,242.557
11504,-588.114
11505,81.017
11506,325.407
11507,-22.052
11508,-296.279
11509,299.052
11510,468.27
11511,-99.607
11512,5.278
11513,-101.947
11514,172.815
11515,-676.721
11516,-85.335
11517,117.544
11518,-83.629
11519,179.756
11520,-83.353
11521,-21.419
11522,292.125
11523,-100.164
11524,-295.445
11525,-196.2
11526,-90.403
11527,-58.114
11528,-400.379
11529,236.327
11530,-312.005
11531,448.899
11532,202.736
11533,94.929
11534,60.247
11535,-149.437
11536,406.783
11537,600.812
11538,-23.264
11539,-565.313
11540,156.441
11541,648.622
11542,405.72
11543,261.806
11544,22.356
11545,238.412
11546,164.568
11547,-83.347
11548,209.775
11549,-198.974
11550,-78.735
11551,27.732
11552,450.317
11553,-78.315
11554,-267.639
11555,348.332
11556,-404.455
11557,330.096
11558,-532.971
11559,530.167
11560,-741.057
11561,478.65
11562,164.632
11563,-449.711
11564,-412.115
11565,219.128
11566,-378.689
11567,368.733
11568,37.338
11569,396.493
11570,-29.33
11571,35.475
11572,-267.291
11573,-417.347
11574,-250.301
11575,-228.957
11576,692.251
11577,-411.157
11578,482.321
11579,109.404
11580,547.621
11581,179.884
11582,-521.579
11583,-0.537
11584,-1.311
11585,-248.051
11586,-243.068
11587,199.567
11588,381.324
11589,-393.169
11590,138.232
11591,34.241
11592,-4.629
11593,-151.862
11594,335.546
11595,-93.145
11596,507.753
11597,-355.466
11598,143.09
11599,137.947
11600,-151.046
11601,-19.602
11602,105.849
11603,-172.785
11604,482.127
11605,-267.539
11606,39.906
11607,-52.856
11608,-21.222
11609,155.38
11610,-96.069
11611,-163.175
11612,-180.366
11613,-264.678
11614,171.428
11615,-11.458
11616,239.997
11617,-39.85
11618,-211.742
11619,-354.169
11620,72.479
11621,306.82
11622,10.71
11623,-367.952
11624,280.999
11625,607.134
11626,226.079
11627,565.93
11628,-147.767
11629,-314.038
11630,-180.046
11631,51.271
11632,-118.82
11633,-258.261
11634,-229.837
11635,200.365
11636,-348.071
11637,-584.861
11638,-4.93
11639,-163.442
11640,87.028
11641,41.567
11642,-494.89
11643,-60.888
11644,-173.551
11645,181.265
11646,-51.326
11647,43.951
11648,-517.982
11649,-355.553
11650,272.402
11651,490.63
11652,-37.235
11653,100.192
11654,32.265
11655,342.384
11656,-274.384
11657,-461.599
11658,399.118
11659,59.942
11660,-119.027
11661,-281.709
11662,-127.629
11663,-556.582
11664,-79.379
11665,-84.284
11666,-212.858
11667,72.299
11668,-416.459
11669,-151.393
11670,-112.943
11671,-386.998
11672,553.35
11673,-80.938
11674,265.605
11675,498.065
11676,447.883
11677,-162.953
11678,121.204
11679,106.023
11680,340.506
11681,4.314
11682,-92.648
11683,-354.13
11684,214.007
11685,-345.691
11686,-271.802
11687,426.309
11688,-37.758
11689,-180.463
11690,-97.582
11691,347.822
11692,-237.013
11693,118.123
11694,681.477
11695,275.663
11696,185.165
11697,-13.159
11698,274.072
11699,178.761
11700,-178.98
11701,391.843
11702,-308.95
11703,-324.836
11704,262.087
11705,398.521
11706,-368.255
11707,-181.183
11708,-166.413
11709,68.988
11710,-249.49
11711,443.603
11712,13.65
11713,-212.53
11714,-27.915
11715,-240.8
11716,-142.883
11717,-285.834
11718,460.632
11719,-225.108
11720,97.827
11721,350.587
11722,378.824
11723,-3.885
11724,-260.948
11725,-64.562
11726,-270.603
11727,-569.421
11728,142.468
11729,228.152
11730,170.906
11731,-88.733
11732,179.585
11733,176.787
11734,-56.271
11735,-185.873
11736,100.447
11737,-63.662
11738,623.206
11739,-122.169
11740,-216.573
11741,-130.981
11742,-293.827
11743,167.924
11744,9.26
11745,-587.496
11746,304.725
11747,251.464
11748,-304.061
11749,108.043
11750,-218.672
11751,-105.13
11752,121.356
11753,-302.964
11754,529.662
11755,-224.55
11756,688.86
11757,121.621
11758,495.863
11759,-104.897
11760,-39.404
11761,-218.434
11762,-242.075
11763,328.469
11764,-121.571
11765,-351.961
11766,235.897
11767,211.843
11768,581.986
11769,-187.817
11770,-88.204
11771,-121.263
11772,-682.345
11773,-61.456
11774,69.009
11775,132.895
11776,41.647
11777,-513.17
11778,216.743
11779,-533.809
11780,-467.103
11781,39.694
11782,178.845
11783,-255.913
11784,468.691
11785,-959.146
11786,201.863
11787,-282.569
11788,-392.435
11789,-219.688
11790,169.593
11791,-21.896
11792,-242.28
11793,35.589
11794,336.44
11795,-63.332
11796,-4.446
11797,-312.315
11798,14.581
11799,-258.224
11800,725.839
11801,-303.828
11802,-726.185
11803,93.423
11804,92.798
11805,342.412
11806,856.183
11807,-54.883
11808,-213.137
11809,-365.084
11810,-733.482
11811,-206.058
11812,-418.272
11813,358.804
11814,-260.622
11815,546.235
11816,187.449
11817,-22.034
11818,88.731
11819,-243.138
11820,-41.38
11821,-543.624
11822,840.806
11823,402.824
11824,79.421
11825,473.39
11826,-57.645
11827,210.113
11828,-185.757
11829,22.769
11830,940.747
11831,-442.707
11832,-475.245
11833,-339.994
11834,541.646
11835,333.499
11836,-765.496
11837,91.193
11838,164.451
11839,274.613
11840,263.188
11841,303.622
11842,-92.19
11843,208.974
11844,-170.034
11845,41.558
11846,-670.831
11847,452.659
11848,741.81
11849,420.552
11850,400.353
11851,-181.642
11852,162.046
11853,2.748
11854,534.691
11855,145.059
11856,245.64
11857,192.706
11858,486.574
11859,525.27
11860,172.002
11861,342.562
11862,-338.449
11863,99.971
11864,-176.902
11865,316.426
11866,-637.463
